"Name","SubName","Region","Service","Subnets"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1030:40c:1::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1030:504:1::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1030:608::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1030:807:1::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1030:a07::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1030:b04::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1030:c06:1::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1030:f05:1::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1030:1005::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1040:5:1::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1040:207::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1040:407:1::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1040:606::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1040:806::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1040:904:1::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1040:a06:1::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1040:b04::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1040:c06::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1040:d04::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1040:f05:1::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1040:1104::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1050:6:1::140/123"
"AzureAdvancedThreatProtection",,"","AzureAdvancedThreatProtection","2603:1050:403::140/123"
"ApiManagement",,"","AzureApiManagement","13.64.39.16/32"
"ApiManagement",,"","AzureApiManagement","13.66.138.92/31"
"ApiManagement",,"","AzureApiManagement","13.66.140.176/28"
"ApiManagement",,"","AzureApiManagement","13.67.8.108/31"
"ApiManagement",,"","AzureApiManagement","13.67.9.208/28"
"ApiManagement",,"","AzureApiManagement","13.69.64.76/31"
"ApiManagement",,"","AzureApiManagement","13.69.66.144/28"
"ApiManagement",,"","AzureApiManagement","13.69.227.76/31"
"ApiManagement",,"","AzureApiManagement","13.69.229.80/28"
"ApiManagement",,"","AzureApiManagement","13.70.72.28/31"
"ApiManagement",,"","AzureApiManagement","13.70.72.240/28"
"ApiManagement",,"","AzureApiManagement","13.71.49.1/32"
"ApiManagement",,"","AzureApiManagement","13.71.170.44/31"
"ApiManagement",,"","AzureApiManagement","13.71.172.144/28"
"ApiManagement",,"","AzureApiManagement","13.71.194.116/31"
"ApiManagement",,"","AzureApiManagement","13.71.196.32/28"
"ApiManagement",,"","AzureApiManagement","13.75.34.148/31"
"ApiManagement",,"","AzureApiManagement","13.75.38.16/28"
"ApiManagement",,"","AzureApiManagement","13.75.217.184/32"
"ApiManagement",,"","AzureApiManagement","13.75.221.78/32"
"ApiManagement",,"","AzureApiManagement","13.77.50.68/31"
"ApiManagement",,"","AzureApiManagement","13.77.52.224/28"
"ApiManagement",,"","AzureApiManagement","13.78.106.92/31"
"ApiManagement",,"","AzureApiManagement","13.78.108.176/28"
"ApiManagement",,"","AzureApiManagement","13.84.189.17/32"
"ApiManagement",,"","AzureApiManagement","13.85.22.63/32"
"ApiManagement",,"","AzureApiManagement","13.86.102.66/32"
"ApiManagement",,"","AzureApiManagement","13.87.56.84/31"
"ApiManagement",,"","AzureApiManagement","13.87.57.144/28"
"ApiManagement",,"","AzureApiManagement","13.87.122.84/31"
"ApiManagement",,"","AzureApiManagement","13.87.123.144/28"
"ApiManagement",,"","AzureApiManagement","13.89.170.204/31"
"ApiManagement",,"","AzureApiManagement","13.89.174.64/28"
"ApiManagement",,"","AzureApiManagement","20.36.106.68/31"
"ApiManagement",,"","AzureApiManagement","20.36.107.176/28"
"ApiManagement",,"","AzureApiManagement","20.36.114.20/31"
"ApiManagement",,"","AzureApiManagement","20.36.115.128/28"
"ApiManagement",,"","AzureApiManagement","20.37.52.67/32"
"ApiManagement",,"","AzureApiManagement","20.37.74.224/31"
"ApiManagement",,"","AzureApiManagement","20.37.76.32/28"
"ApiManagement",,"","AzureApiManagement","20.37.81.41/32"
"ApiManagement",,"","AzureApiManagement","20.39.80.2/32"
"ApiManagement",,"","AzureApiManagement","20.39.99.81/32"
"ApiManagement",,"","AzureApiManagement","20.40.125.155/32"
"ApiManagement",,"","AzureApiManagement","20.40.160.107/32"
"ApiManagement",,"","AzureApiManagement","20.44.2.4/31"
"ApiManagement",,"","AzureApiManagement","20.44.3.224/28"
"ApiManagement",,"","AzureApiManagement","20.44.33.246/32"
"ApiManagement",,"","AzureApiManagement","20.44.72.3/32"
"ApiManagement",,"","AzureApiManagement","20.46.144.85/32"
"ApiManagement",,"","AzureApiManagement","20.72.26.16/28"
"ApiManagement",,"","AzureApiManagement","20.150.167.160/28"
"ApiManagement",,"","AzureApiManagement","20.150.170.224/28"
"ApiManagement",,"","AzureApiManagement","20.188.77.119/32"
"ApiManagement",,"","AzureApiManagement","20.192.234.160/28"
"ApiManagement",,"","AzureApiManagement","20.193.192.48/28"
"ApiManagement",,"","AzureApiManagement","20.193.202.160/28"
"ApiManagement",,"","AzureApiManagement","23.96.224.175/32"
"ApiManagement",,"","AzureApiManagement","23.101.67.140/32"
"ApiManagement",,"","AzureApiManagement","23.101.166.38/32"
"ApiManagement",,"","AzureApiManagement","40.66.60.111/32"
"ApiManagement",,"","AzureApiManagement","40.67.58.224/28"
"ApiManagement",,"","AzureApiManagement","40.69.106.68/31"
"ApiManagement",,"","AzureApiManagement","40.69.107.224/28"
"ApiManagement",,"","AzureApiManagement","40.70.146.76/31"
"ApiManagement",,"","AzureApiManagement","40.70.148.16/28"
"ApiManagement",,"","AzureApiManagement","40.71.10.204/31"
"ApiManagement",,"","AzureApiManagement","40.71.13.128/28"
"ApiManagement",,"","AzureApiManagement","40.74.100.52/31"
"ApiManagement",,"","AzureApiManagement","40.74.101.48/28"
"ApiManagement",,"","AzureApiManagement","40.74.146.80/31"
"ApiManagement",,"","AzureApiManagement","40.74.147.32/28"
"ApiManagement",,"","AzureApiManagement","40.78.194.68/31"
"ApiManagement",,"","AzureApiManagement","40.78.195.224/28"
"ApiManagement",,"","AzureApiManagement","40.78.202.128/31"
"ApiManagement",,"","AzureApiManagement","40.78.203.160/28"
"ApiManagement",,"","AzureApiManagement","40.79.130.44/31"
"ApiManagement",,"","AzureApiManagement","40.79.131.192/28"
"ApiManagement",,"","AzureApiManagement","40.79.178.68/31"
"ApiManagement",,"","AzureApiManagement","40.79.179.192/28"
"ApiManagement",,"","AzureApiManagement","40.80.232.185/32"
"ApiManagement",,"","AzureApiManagement","40.81.47.216/32"
"ApiManagement",,"","AzureApiManagement","40.81.89.24/32"
"ApiManagement",,"","AzureApiManagement","40.81.185.8/32"
"ApiManagement",,"","AzureApiManagement","40.82.157.167/32"
"ApiManagement",,"","AzureApiManagement","40.90.185.46/32"
"ApiManagement",,"","AzureApiManagement","40.112.242.148/31"
"ApiManagement",,"","AzureApiManagement","40.112.243.240/28"
"ApiManagement",,"","AzureApiManagement","51.12.17.0/28"
"ApiManagement",,"","AzureApiManagement","51.12.25.16/28"
"ApiManagement",,"","AzureApiManagement","51.12.98.224/28"
"ApiManagement",,"","AzureApiManagement","51.12.202.224/28"
"ApiManagement",,"","AzureApiManagement","51.107.0.91/32"
"ApiManagement",,"","AzureApiManagement","51.107.59.0/28"
"ApiManagement",,"","AzureApiManagement","51.107.96.8/32"
"ApiManagement",,"","AzureApiManagement","51.107.155.0/28"
"ApiManagement",,"","AzureApiManagement","51.116.0.0/32"
"ApiManagement",,"","AzureApiManagement","51.116.59.0/28"
"ApiManagement",,"","AzureApiManagement","51.116.96.0/32"
"ApiManagement",,"","AzureApiManagement","51.116.155.64/28"
"ApiManagement",,"","AzureApiManagement","51.120.2.185/32"
"ApiManagement",,"","AzureApiManagement","51.120.98.176/28"
"ApiManagement",,"","AzureApiManagement","51.120.130.134/32"
"ApiManagement",,"","AzureApiManagement","51.120.218.224/28"
"ApiManagement",,"","AzureApiManagement","51.137.136.0/32"
"ApiManagement",,"","AzureApiManagement","51.140.146.60/31"
"ApiManagement",,"","AzureApiManagement","51.140.149.0/28"
"ApiManagement",,"","AzureApiManagement","51.140.210.84/31"
"ApiManagement",,"","AzureApiManagement","51.140.211.176/28"
"ApiManagement",,"","AzureApiManagement","51.143.127.203/32"
"ApiManagement",,"","AzureApiManagement","51.145.56.125/32"
"ApiManagement",,"","AzureApiManagement","51.145.179.78/32"
"ApiManagement",,"","AzureApiManagement","52.139.20.34/32"
"ApiManagement",,"","AzureApiManagement","52.139.80.117/32"
"ApiManagement",,"","AzureApiManagement","52.139.152.27/32"
"ApiManagement",,"","AzureApiManagement","52.140.238.179/32"
"ApiManagement",,"","AzureApiManagement","52.142.95.35/32"
"ApiManagement",,"","AzureApiManagement","52.162.106.148/31"
"ApiManagement",,"","AzureApiManagement","52.162.110.80/28"
"ApiManagement",,"","AzureApiManagement","52.224.186.99/32"
"ApiManagement",,"","AzureApiManagement","52.231.18.44/31"
"ApiManagement",,"","AzureApiManagement","52.231.19.192/28"
"ApiManagement",,"","AzureApiManagement","52.231.146.84/31"
"ApiManagement",,"","AzureApiManagement","52.231.147.176/28"
"ApiManagement",,"","AzureApiManagement","52.253.135.58/32"
"ApiManagement",,"","AzureApiManagement","52.253.159.160/32"
"ApiManagement",,"","AzureApiManagement","52.253.229.253/32"
"ApiManagement",,"","AzureApiManagement","65.52.164.91/32"
"ApiManagement",,"","AzureApiManagement","65.52.173.247/32"
"ApiManagement",,"","AzureApiManagement","65.52.250.4/31"
"ApiManagement",,"","AzureApiManagement","65.52.252.32/28"
"ApiManagement",,"","AzureApiManagement","102.133.0.79/32"
"ApiManagement",,"","AzureApiManagement","102.133.26.4/31"
"ApiManagement",,"","AzureApiManagement","102.133.28.0/28"
"ApiManagement",,"","AzureApiManagement","102.133.130.197/32"
"ApiManagement",,"","AzureApiManagement","102.133.154.4/31"
"ApiManagement",,"","AzureApiManagement","102.133.156.0/28"
"ApiManagement",,"","AzureApiManagement","104.41.217.243/32"
"ApiManagement",,"","AzureApiManagement","104.41.218.160/32"
"ApiManagement",,"","AzureApiManagement","104.211.81.28/31"
"ApiManagement",,"","AzureApiManagement","104.211.81.240/28"
"ApiManagement",,"","AzureApiManagement","104.211.146.68/31"
"ApiManagement",,"","AzureApiManagement","104.211.147.144/28"
"ApiManagement",,"","AzureApiManagement","104.214.18.172/31"
"ApiManagement",,"","AzureApiManagement","104.214.19.224/28"
"ApiManagement",,"","AzureApiManagement","137.117.160.56/32"
"ApiManagement",,"","AzureApiManagement","191.232.18.181/32"
"ApiManagement",,"","AzureApiManagement","191.233.24.179/32"
"ApiManagement",,"","AzureApiManagement","191.233.50.192/28"
"ApiManagement",,"","AzureApiManagement","191.233.203.28/31"
"ApiManagement",,"","AzureApiManagement","191.233.203.240/28"
"ApiManagement",,"","AzureApiManagement","191.238.241.97/32"
"ApiManagement",,"","AzureApiManagement","2603:1000:4:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1000:104:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1010:6:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1010:101:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1010:304:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1010:404:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:5:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:206:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:305:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:405:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:605:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:705:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:805:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:905:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:a04:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:b04:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:c04:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:d04:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:e04:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:f04:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:1004:1::700/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:1004:800::c0/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:1104:1::3c0/124"
"ApiManagement",,"","AzureApiManagement","2603:1020:1104:400::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1030:f:400::940/124"
"ApiManagement",,"","AzureApiManagement","2603:1030:10:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1030:104:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1030:107:400::c0/124"
"ApiManagement",,"","AzureApiManagement","2603:1030:210:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1030:40b:400::940/124"
"ApiManagement",,"","AzureApiManagement","2603:1030:40c:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1030:608:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1030:807:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1030:a07:402::8c0/124"
"ApiManagement",,"","AzureApiManagement","2603:1030:b04:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1030:c06:400::940/124"
"ApiManagement",,"","AzureApiManagement","2603:1030:f05:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1030:1005:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1040:5:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1040:207:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1040:407:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1040:606:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1040:806:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1040:904:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1040:a06:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1040:b04:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1040:c06:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1040:d04:1::700/124"
"ApiManagement",,"","AzureApiManagement","2603:1040:d04:800::c0/124"
"ApiManagement",,"","AzureApiManagement","2603:1040:f05:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1040:1104:400::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1050:6:402::140/124"
"ApiManagement",,"","AzureApiManagement","2603:1050:403:400::2a0/124"
"AppConfiguration",,"","AzureAppConfiguration","13.66.142.72/29"
"AppConfiguration",,"","AzureAppConfiguration","13.66.143.192/28"
"AppConfiguration",,"","AzureAppConfiguration","13.66.143.208/29"
"AppConfiguration",,"","AzureAppConfiguration","13.67.10.112/29"
"AppConfiguration",,"","AzureAppConfiguration","13.67.13.192/28"
"AppConfiguration",,"","AzureAppConfiguration","13.67.13.208/29"
"AppConfiguration",,"","AzureAppConfiguration","13.69.67.112/29"
"AppConfiguration",,"","AzureAppConfiguration","13.69.67.240/28"
"AppConfiguration",,"","AzureAppConfiguration","13.69.71.128/29"
"AppConfiguration",,"","AzureAppConfiguration","13.69.107.72/29"
"AppConfiguration",,"","AzureAppConfiguration","13.69.112.144/28"
"AppConfiguration",,"","AzureAppConfiguration","13.69.112.160/29"
"AppConfiguration",,"","AzureAppConfiguration","13.69.230.8/29"
"AppConfiguration",,"","AzureAppConfiguration","13.69.230.40/29"
"AppConfiguration",,"","AzureAppConfiguration","13.69.231.144/28"
"AppConfiguration",,"","AzureAppConfiguration","13.70.74.128/29"
"AppConfiguration",,"","AzureAppConfiguration","13.70.78.144/28"
"AppConfiguration",,"","AzureAppConfiguration","13.70.78.160/29"
"AppConfiguration",,"","AzureAppConfiguration","13.71.175.64/28"
"AppConfiguration",,"","AzureAppConfiguration","13.71.175.96/28"
"AppConfiguration",,"","AzureAppConfiguration","13.71.196.176/28"
"AppConfiguration",,"","AzureAppConfiguration","13.71.199.80/28"
"AppConfiguration",,"","AzureAppConfiguration","13.73.242.56/29"
"AppConfiguration",,"","AzureAppConfiguration","13.73.244.96/28"
"AppConfiguration",,"","AzureAppConfiguration","13.73.244.112/29"
"AppConfiguration",,"","AzureAppConfiguration","13.73.255.128/26"
"AppConfiguration",,"","AzureAppConfiguration","13.74.108.160/28"
"AppConfiguration",,"","AzureAppConfiguration","13.74.108.240/28"
"AppConfiguration",,"","AzureAppConfiguration","13.77.53.88/29"
"AppConfiguration",,"","AzureAppConfiguration","13.77.53.192/28"
"AppConfiguration",,"","AzureAppConfiguration","13.77.53.208/29"
"AppConfiguration",,"","AzureAppConfiguration","13.78.109.144/29"
"AppConfiguration",,"","AzureAppConfiguration","13.78.109.208/28"
"AppConfiguration",,"","AzureAppConfiguration","13.78.111.128/29"
"AppConfiguration",,"","AzureAppConfiguration","13.86.219.192/29"
"AppConfiguration",,"","AzureAppConfiguration","13.86.221.192/28"
"AppConfiguration",,"","AzureAppConfiguration","13.86.221.208/29"
"AppConfiguration",,"","AzureAppConfiguration","13.87.58.64/29"
"AppConfiguration",,"","AzureAppConfiguration","13.87.58.80/28"
"AppConfiguration",,"","AzureAppConfiguration","13.87.58.128/29"
"AppConfiguration",,"","AzureAppConfiguration","13.87.124.64/29"
"AppConfiguration",,"","AzureAppConfiguration","13.87.124.80/28"
"AppConfiguration",,"","AzureAppConfiguration","13.87.124.128/29"
"AppConfiguration",,"","AzureAppConfiguration","13.89.175.208/28"
"AppConfiguration",,"","AzureAppConfiguration","13.89.178.16/29"
"AppConfiguration",,"","AzureAppConfiguration","13.89.178.32/29"
"AppConfiguration",,"","AzureAppConfiguration","20.36.108.120/29"
"AppConfiguration",,"","AzureAppConfiguration","20.36.108.136/29"
"AppConfiguration",,"","AzureAppConfiguration","20.36.108.144/28"
"AppConfiguration",,"","AzureAppConfiguration","20.36.115.248/29"
"AppConfiguration",,"","AzureAppConfiguration","20.36.117.40/29"
"AppConfiguration",,"","AzureAppConfiguration","20.36.117.48/28"
"AppConfiguration",,"","AzureAppConfiguration","20.36.123.16/28"
"AppConfiguration",,"","AzureAppConfiguration","20.36.124.64/26"
"AppConfiguration",,"","AzureAppConfiguration","20.37.67.96/28"
"AppConfiguration",,"","AzureAppConfiguration","20.37.69.64/26"
"AppConfiguration",,"","AzureAppConfiguration","20.37.76.112/29"
"AppConfiguration",,"","AzureAppConfiguration","20.37.76.144/28"
"AppConfiguration",,"","AzureAppConfiguration","20.37.76.192/29"
"AppConfiguration",,"","AzureAppConfiguration","20.37.198.144/28"
"AppConfiguration",,"","AzureAppConfiguration","20.37.227.32/28"
